,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,subject
0,20,,1.0,0.0,2592380177-354626.jpg,2864901386-286797.jpg,2.0,,,,A10FSZLB75VZ14
1,21,,1.0,1.0,2901941401-292798.jpg,2898618327-366317.jpg,1.0,,,,A10FSZLB75VZ14
2,22,,1.0,2.0,2964223381-294447.jpg,2901941438-69836.jpg,2.0,,,,A10FSZLB75VZ14
3,23,,1.0,3.0,2898633421-291973.jpg,2575118671-277663.jpg,2.0,,,,A10FSZLB75VZ14
4,24,,1.0,4.0,2964218374-144967.jpg,2981231446-294732.jpg,3.0,,,,A10FSZLB75VZ14
5,25,,1.0,5.0,2874307433-66280.jpg,2986447306-296584.jpg,1.0,,,,A10FSZLB75VZ14
6,26,,1.0,6.0,2901947423-70311.jpg,2238573447-333826.jpg,2.0,,,,A10FSZLB75VZ14
7,27,,1.0,7.0,2901952513-70703.jpg,2864907361-287062.jpg,1.0,,,,A10FSZLB75VZ14
8,28,,1.0,8.0,2446759347-347016.jpg,2238569117-333045.jpg,3.0,,,,A10FSZLB75VZ14
9,29,,1.0,9.0,2592380177-354629.jpg,2512875587-350044.jpg,3.0,,,,A10FSZLB75VZ14
10,30,,1.0,10.0,2898618390-216538.jpg,2986449336-296644.jpg,1.0,,,,A10FSZLB75VZ14
11,31,,1.0,11.0,2446759803-49249.jpg,2446760601-272099.jpg,1.0,,,,A10FSZLB75VZ14
12,32,,1.0,12.0,2868474407-362883.jpg,2901948383-70363.jpg,3.0,,,,A10FSZLB75VZ14
13,33,,1.0,13.0,2238572663-35822.jpg,2986419333-73361.jpg,1.0,,,,A10FSZLB75VZ14
14,34,right,1.0,14.0,right.jpg,,,right,1.3726,,A10FSZLB75VZ14
15,35,,1.0,15.0,2898617468-68274.jpg,2864906345-212360.jpg,1.0,,,,A10FSZLB75VZ14
16,36,,0.0,16.0,left.jpg,,,left,,,A10FSZLB75VZ14
17,37,,1.0,17.0,2898635428-69104.jpg,2446759803-49250.jpg,1.0,,,,A10FSZLB75VZ14
18,38,,1.0,18.0,2460547467-349422.jpg,2898618440-216545.jpg,1.0,,,,A10FSZLB75VZ14
19,39,,1.0,19.0,2874303365-214262.jpg,2609793677-355397.jpg,1.0,,,,A10FSZLB75VZ14
20,40,,1.0,20.0,2864910426-287204.jpg,2874299429-139694.jpg,2.0,,,,A10FSZLB75VZ14
21,41,,1.0,21.0,2458347385-199723.jpg,2427874554-121863.jpg,2.0,,,,A10FSZLB75VZ14
22,42,,1.0,22.0,2898635427-367120.jpg,2868479517-363220.jpg,2.0,,,,A10FSZLB75VZ14
23,43,,1.0,23.0,2986451363-73599.jpg,2238434559-90406.jpg,3.0,,,,A10FSZLB75VZ14
24,44,,1.0,24.0,2238580740-186218.jpg,2238521193-26285.jpg,2.0,,,,A10FSZLB75VZ14
