button.numClicks,button.timesOn,button.timesOff,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,space_key_responce.keys,space_key_responce.rt,demo_encoding_response.keys,demo_encoding_response.corr,demo_encoding_loop.thisRepN,demo_encoding_loop.thisTrialN,demo_encoding_loop.thisN,demo_encoding_loop.thisIndex,demo_encoding_loop.ran,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisRepN,demo_test_loop.thisTrialN,demo_test_loop.thisN,demo_test_loop.thisIndex,demo_test_loop.ran,DemoImage1,DemoImage2,DemoCorrectTest,test_encoding_response.keys,test_encoding_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,key_resp_end.rt,test_test_response.keys,test_test_response.corr,test_test_response.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,image1,image2,key_resp_end_2.keys,key_resp_end_2.rt
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21,21,21,1,2868475410-213219.jpg,2901946465-218350.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,22,22,22,1,2512875899-126682.jpg,2460547536-274179.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23,23,23,1,2238560245-182099.jpg,2874314526-289684.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24,24,24,1,2898618444-142233.jpg,2238555262-330312.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,25,25,25,1,2883254439-140941.jpg,2981231446-294730.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,26,26,26,1,2898617468-68274.jpg,2901943387-368037.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,right,1,0,27,27,27,1,right.jpg,,,right,0.1351,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28,28,28,1,2964216465-219242.jpg,2238544191-252422.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,29,29,29,1,2874302418-65978.jpg,2898633321-291943.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,30,30,30,1,2868474407-362883.jpg,2238516618-25604.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,31,31,31,1,2898633421-291973.jpg,2512876023-52283.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,32,32,32,1,2238480677-317399.jpg,2238481630-168218.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,33,33,33,1,2449442529-124445.jpg,2452380171-273112.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,34,34,34,1,2460547467-349422.jpg,2864909447-362146.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,35,35,35,1,2446758985-197609.jpg,2864909447-362144.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,36,36,36,1,2864910426-287204.jpg,2874299429-139694.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,37,37,37,1,2874301407-363895.jpg,2986397322-371109.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,38,38,38,1,2901941401-292798.jpg,2883273443-68193.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,39,39,39,1,2901939379-143479.jpg,2460547467-349423.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,40,40,40,1,2874303365-214262.jpg,2609793677-355397.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,41,41,41,1,2874302418-65979.jpg,2238578544-111698.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,42,42,42,1,2901952513-70703.jpg,2238481198-19821.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,right,1,0,43,43,43,1,right.jpg,,,right,0.61,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,44,44,44,1,2449442529-124446.jpg,2446759803-49251.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,45,45,45,1,2238572663-35822.jpg,2864903351-286874.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,46,46,46,1,2452381505-199546.jpg,2238567168-34916.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,47,47,47,1,2964223381-294447.jpg,2901941438-69836.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,48,48,48,1,2964218374-144967.jpg,2883254439-140940.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,49,49,49,1,2898635428-69104.jpg,2901943411-292945.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,50,50,50,1,2964213381-294060.jpg,2458348012-349114.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,51,51,51,1,2864907432-362042.jpg,2989726338-74002.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,52,52,52,1,2981231403-71642.jpg,2274829821-263682.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,53,53,53,1,2449441881-272368.jpg,2449441881-272367.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,left,0,0,54,54,54,1,right.jpg,,,right,0.517,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,55,55,55,1,2874299429-139695.jpg,2901942443-69923.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,56,56,56,1,2460547467-349421.jpg,2981235446-294901.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,57,57,57,1,2458347385-199723.jpg,2458347252-348911.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,58,58,58,1,2592380177-354629.jpg,2898633421-291974.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,59,59,59,1,2981241414-145842.jpg,2856919327-359676.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,60,60,60,1,2883268471-290842.jpg,2883255450-215310.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,61,61,61,1,2874307433-66280.jpg,2981246400-220365.jpg,2,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,62,62,62,1,2238428357-313623.jpg,2575121987-353817.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,63,63,63,1,2238481198-19822.jpg,2238480803-19737.jpg,3,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,1,0,64,64,64,1,2883268412-365898.jpg,2984626312-370849.jpg,1,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.9952,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,right,,,,right,1,1.5598,0,0,0,0,1,2238555262-330312.jpg,2898618444-142233.jpg,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,right,,,,left,0,1.486200001,0,1,1,1,1,2238531493-28260.jpg,2575120738-55529.jpg,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,left,,,,left,1,1.3868,0,2,2,2,1,2874307433-66280.jpg,2981246400-220365.jpg,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,,right,0,0.2719,0,3,3,3,1,2238428357-313623.jpg,2575121987-353817.jpg,,
,,,A2TC7B46WQ695O,40,female,5,2022-10-18_09h13.52.957,memory_pilot_most_recent,2022.2.4,Win32,9.323835453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,left,,,,left,1,1.1066,0,4,4,4,1,2898618390-216538.jpg,2575120609-129862.jpg,,
