target,image1,image2,correct,background_0,background_1,background_2,background_3,background_4,background_5,target_index,selected_dist,distractor_level,category,demo_loops.thisRepN,demo_loops.thisTrialN,demo_loops.thisN,demo_loops.thisIndex,exp_loops.thisRepN,exp_loops.thisTrialN,exp_loops.thisN,exp_loops.thisIndex,exp_loops_part2.thisRepN,exp_loops_part2.thisTrialN,exp_loops_part2.thisN,exp_loops_part2.thisIndex,key_resp.keys,key_resp.started,key_resp.stopped,text_consent_form.started,text_consent_form.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_instructions_first_slide.started,text_instructions_first_slide.stopped,image_0_demo.started,image_0_demo.stopped,image_1_demo.started,image_1_demo.stopped,image_2_demo.started,image_2_demo.stopped,image_3_demo.started,image_3_demo.stopped,image_4_demo.started,image_4_demo.stopped,image_5_demo.started,image_5_demo.stopped,blank_screen_demo.started,blank_screen_demo.stopped,fixation_demo.started,fixation_demo.stopped,image_left_demo.started,image_left_demo.stopped,image_right_demo.started,image_right_demo.stopped,demo_test_key_resp.keys,demo_test_key_resp.rt,demo_test_key_resp.started,demo_test_key_resp.stopped,text_4.started,text_4.stopped,key_resp_after_demo.keys,key_resp_after_demo.rt,key_resp_after_demo.started,key_resp_after_demo.stopped,text_after_demo_instr.started,text_after_demo_instr.stopped,image_0.started,image_0.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,blank_screen.started,blank_screen.stopped,fixation_encoding.started,fixation_encoding.stopped,image_left.started,image_left.stopped,image_right.started,image_right.stopped,test_key_resp.keys,test_key_resp.rt,test_key_resp.started,test_key_resp.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_left_part2.started,image_left_part2.stopped,image_right_part2.started,image_right_part2.stopped,slider_part2.response,slider_part2.rt,slider_part2.started,slider_part2.stopped,text_5.started,text_5.stopped,key_resp_last_slide.keys,key_resp_last_slide.rt,key_resp_last_slide.started,key_resp_last_slide.stopped,text_last_slide.started,text_last_slide.stopped,ID,date,expName,psychopyVersion,frameRate,
highway_394.jpg,highway_204.jpg,highway_394.jpg,right,highway_394.jpg,golf_course_144.jpg,playground_68.jpg,badlands_26.jpg,bridge_218.jpg,mountain_32.jpg,0,highway_204.jpg,0,highway,,,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.87519612499455,None,277.87519612499455,None,4.975560081466395,0.10516758300946094,277.87519612499455,None,277.87519612499455,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
golf_course_87.jpg,golf_course_87.jpg,golf_course_161.jpg,left,golf_course_87.jpg,mountain_190.jpg,bridge_124.jpg,highway_58.jpg,badlands_152.jpg,playground_237.jpg,0,golf_course_161.jpg,1,golf,,,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0040249579906,None,278.0040249579906,None,4.975560081466395,0.10661741600779351,278.0040249579906,None,278.0040249579906,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
mountain_156.jpg,mountain_128.jpg,mountain_156.jpg,right,playground_64.jpg,bridge_180.jpg,badlands_72.jpg,mountain_156.jpg,highway_319.jpg,golf_course_23.jpg,3,mountain_128.jpg,0,mountain,,,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.13173870799073,None,278.13173870799073,None,4.975560081466395,0.11420637500123121,278.13173870799073,None,278.13173870799073,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
badlands_137.jpg,badlands_194.jpg,badlands_137.jpg,right,highway_107.jpg,bridge_212.jpg,mountain_206.jpg,badlands_137.jpg,playground_63.jpg,golf_course_265.jpg,3,badlands_194.jpg,0,badlands,,,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.268002124998,None,278.268002124998,None,4.975560081466395,0.09861533298681024,278.268002124998,None,278.268002124998,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
golf_course_188.jpg,golf_course_157.jpg,golf_course_188.jpg,right,highway_199.jpg,playground_227.jpg,badlands_54.jpg,bridge_228.jpg,golf_course_188.jpg,mountain_62.jpg,4,golf_course_157.jpg,0,golf,,,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.3889275410038,None,278.3889275410038,None,4.975560081466395,0.10461404199304525,278.3889275410038,None,278.3889275410038,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
badlands_184.jpg,badlands_184.jpg,badlands_103.jpg,left,playground_235.jpg,golf_course_342.jpg,bridge_197.jpg,mountain_294.jpg,badlands_184.jpg,highway_308.jpg,4,badlands_103.jpg,1,badlands,,,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.51479216599546,None,278.51479216599546,None,4.975560081466395,0.1044196250004461,278.51479216599546,None,278.51479216599546,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
mountain_232.jpg,mountain_232.jpg,mountain_3.jpg,left,golf_course_128.jpg,playground_124.jpg,badlands_170.jpg,mountain_232.jpg,bridge_147.jpg,highway_305.jpg,3,mountain_3.jpg,0,mountain,,,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.641611250001,None,278.641611250001,None,4.975560081466395,0.11996870899747591,278.641611250001,None,278.641611250001,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
highway_93.jpg,highway_85.jpg,highway_93.jpg,right,golf_course_307.jpg,highway_93.jpg,badlands_164.jpg,playground_184.jpg,mountain_76.jpg,bridge_190.jpg,1,highway_85.jpg,0,highway,,,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.7831166249962,None,278.7831166249962,None,4.975560081466395,0.1304090420017019,278.7831166249962,None,278.7831166249962,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
highway_294.jpg,highway_203.jpg,highway_294.jpg,right,highway_294.jpg,mountain_176.jpg,playground_196.jpg,badlands_106.jpg,bridge_120.jpg,golf_course_269.jpg,0,highway_203.jpg,0,highway,,,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.93590216599114,None,278.93590216599114,None,4.975560081466395,0.23195449999184348,278.93590216599114,None,278.93590216599114,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
golf_course_195.jpg,golf_course_2.jpg,golf_course_195.jpg,right,golf_course_195.jpg,playground_54.jpg,badlands_211.jpg,mountain_92.jpg,highway_28.jpg,bridge_63.jpg,0,golf_course_2.jpg,1,golf,,,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.1898562909919,None,279.1898562909919,None,4.975560081466395,0.10483675000432413,279.1898562909919,None,279.1898562909919,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
mountain_57.jpg,mountain_57.jpg,mountain_138.jpg,left,playground_241.jpg,golf_course_71.jpg,badlands_125.jpg,mountain_57.jpg,highway_37.jpg,bridge_68.jpg,3,mountain_138.jpg,1,mountain,,,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.31686700000137,None,279.31686700000137,None,4.975560081466395,0.10241470800247043,279.31686700000137,None,279.31686700000137,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
bridge_108.jpg,bridge_108.jpg,bridge_116.jpg,left,golf_course_297.jpg,highway_90.jpg,badlands_81.jpg,mountain_135.jpg,bridge_108.jpg,playground_118.jpg,4,bridge_116.jpg,0,bridge,,,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.4412040409952,None,279.4412040409952,None,4.975560081466395,0.1032018749974668,279.4412040409952,None,279.4412040409952,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
golf_course_193.jpg,golf_course_193.jpg,golf_course_235.jpg,left,mountain_306.jpg,badlands_138.jpg,golf_course_193.jpg,bridge_204.jpg,playground_132.jpg,highway_3.jpg,2,golf_course_235.jpg,0,golf,,,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.5668741249974,None,279.5668741249974,None,4.975560081466395,0.10943391700857319,279.5668741249974,None,279.5668741249974,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
bridge_65.jpg,bridge_65.jpg,bridge_60.jpg,left,highway_31.jpg,golf_course_226.jpg,badlands_201.jpg,mountain_120.jpg,bridge_65.jpg,playground_141.jpg,4,bridge_60.jpg,1,bridge,,,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.69725245799054,None,279.69725245799054,None,4.975560081466395,0.11534229198878165,279.69725245799054,None,279.69725245799054,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
playground_76.jpg,playground_22.jpg,playground_76.jpg,right,highway_50.jpg,playground_76.jpg,bridge_126.jpg,mountain_277.jpg,badlands_213.jpg,golf_course_288.jpg,1,playground_22.jpg,0,playground,,,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.8355591659929,None,279.8355591659929,None,4.975560081466395,0.12359629200363997,279.8355591659929,None,279.8355591659929,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
golf_course_15.jpg,golf_course_113.jpg,golf_course_15.jpg,right,highway_18.jpg,badlands_173.jpg,bridge_24.jpg,playground_251.jpg,golf_course_15.jpg,mountain_137.jpg,4,golf_course_113.jpg,0,golf,,,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.9831149579986,None,279.9831149579986,None,4.975560081466395,0.11918891599634662,279.9831149579986,None,279.9831149579986,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
badlands_24.jpg,badlands_53.jpg,badlands_24.jpg,right,playground_50.jpg,golf_course_72.jpg,badlands_24.jpg,highway_29.jpg,mountain_51.jpg,bridge_66.jpg,2,badlands_53.jpg,1,badlands,,,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.1246459999966,None,280.1246459999966,None,4.975560081466395,0.08957149999332614,280.1246459999966,None,280.1246459999966,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
mountain_123.jpg,mountain_123.jpg,mountain_94.jpg,left,badlands_105.jpg,bridge_110.jpg,playground_85.jpg,highway_172.jpg,mountain_123.jpg,golf_course_162.jpg,4,mountain_94.jpg,0,mountain,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.2374914999964,None,280.2374914999964,None,4.975560081466395,0.09425920899957418,280.2374914999964,None,280.2374914999964,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
bridge_191.jpg,bridge_191.jpg,bridge_184.jpg,left,playground_49.jpg,bridge_191.jpg,golf_course_3.jpg,mountain_233.jpg,highway_191.jpg,badlands_200.jpg,1,bridge_184.jpg,0,bridge,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.35345904099813,None,280.35345904099813,None,4.975560081466395,0.10344041699136142,280.35345904099813,None,280.35345904099813,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
golf_course_78.jpg,golf_course_134.jpg,golf_course_78.jpg,right,playground_16.jpg,golf_course_78.jpg,bridge_254.jpg,highway_193.jpg,mountain_290.jpg,badlands_214.jpg,1,golf_course_134.jpg,0,golf,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.47939916599717,None,280.47939916599717,None,4.975560081466395,0.11782775000028778,280.47939916599717,None,280.47939916599717,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
playground_117.jpg,playground_127.jpg,playground_117.jpg,right,highway_36.jpg,badlands_30.jpg,playground_117.jpg,golf_course_219.jpg,bridge_106.jpg,mountain_302.jpg,2,playground_127.jpg,1,playground,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.62074154100264,None,280.62074154100264,None,4.975560081466395,0.11491091700736433,280.62074154100264,None,280.62074154100264,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
highway_415.jpg,highway_415.jpg,highway_174.jpg,left,playground_173.jpg,bridge_20.jpg,golf_course_59.jpg,highway_415.jpg,mountain_87.jpg,badlands_150.jpg,3,highway_174.jpg,1,highway,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7567560000025,None,280.7567560000025,None,4.975560081466395,0.11719670800084714,280.7567560000025,None,280.7567560000025,None,,,,,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,21.69721974999993,280.87719791599375,None,,,2,2023_Jun_18_1415,working_memory,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.87719791599375,None,,,,,,
